ID,TIMESTAMP,OBJID,UTM_X,UTM_Y,UTM_ANGLE,V,ACC,ACC_LAT,ACC_TAN,CLASS,WIDTH,LENGTH,TRAILER_ID
1,0,50418,618146.12,5806289.33,2.38338530717959,5.88,0.5583,-0.5342,0.1624,Car,2.0,4.8611,
2,0.033367,50418,618145.96,5806289.44,2.39928530717959,5.88,0.6263,-0.6047,0.1632,Car,2.0,4.8611,
3,0.066733,50418,618145.8,5806289.56,2.41358530717959,5.89,0.6929,-0.6719,0.1689,Car,2.0,4.8611,
4,0.1001,50418,618145.63,5806289.67,2.42638530717959,5.89,0.7681,-0.7389,0.2099,Car,2.0,4.8611,
5,0.133467,50418,618145.47,5806289.78,2.43788530717959,5.9,0.8537,-0.8046,0.2854,Car,2.0,4.8611,
6,0.166833,50418,618145.31,5806289.89,2.44838530717959,5.91,0.9434,-0.8692,0.3669,Car,2.0,4.8611,
7,0.2002,50418,618145.15,5806290.0,2.45788530717959,5.93,1.0358,-0.9336,0.4486,Car,2.0,4.8611,
8,0.233567,50418,618144.99,5806290.11,2.46668530717959,5.94,1.132,-0.9972,0.5356,Car,2.0,4.8611,
9,0.266933,50418,618144.83,5806290.22,2.47478530717959,5.96,1.2306,-1.0611,0.6232,Car,2.0,4.8611,
10,0.3003,50418,618144.67,5806290.33,2.48228530717959,5.99,1.3297,-1.1241,0.7103,Car,2.0,4.8611,
11,0.333667,50418,618144.51,5806290.44,2.48948530717959,6.01,1.3559,-1.1696,0.6858,Car,2.0,4.8611,
12,0.367033,50418,618144.35,5806290.55,2.49638530717959,6.02,1.2605,-1.236,0.2477,Car,2.0,4.8611,
13,0.4004,50418,618144.18,5806290.66,2.50298530717959,6.03,1.3374,-1.2873,0.3629,Car,2.0,4.8611,
14,0.433767,50418,618144.02,5806290.76,2.50938530717959,6.05,1.4146,-1.3381,0.4588,Car,2.0,4.8611,
15,0.467133,50418,618143.85,5806290.87,2.51578530717959,6.06,1.4891,-1.389,0.5367,Car,2.0,4.8611,
16,0.5005,50418,618143.68,5806290.98,2.52198530717959,5.98,1.0584,-0.9837,0.3906,Car,2.0,4.8611,
17,0.533867,50418,618143.51,5806291.09,2.52828530717959,6.0,1.1287,-1.0396,0.4394,Car,2.0,4.8611,
18,0.567233,50418,618143.35,5806291.19,2.53458530717959,6.01,1.1885,-1.0894,0.4749,Car,2.0,4.8611,
19,0.6006,50418,618143.18,5806291.29,2.54088530717959,6.03,1.2438,-1.1336,0.5119,Car,2.0,4.8611,
20,0.633967,50418,618143.0,5806291.4,2.54728530717959,6.04,1.2954,-1.1725,0.5508,Car,2.0,4.8611,
21,0.667333,50418,618142.83,5806291.5,2.55378530717959,6.06,1.3465,-1.2059,0.5991,Car,2.0,4.8611,
22,0.7007,50418,618142.66,5806291.6,2.56038530717959,6.08,1.3986,-1.2337,0.6587,Car,2.0,4.8611,
23,0.734067,50418,618142.48,5806291.7,2.56708530717959,6.11,1.4435,-1.2563,0.7108,Car,2.0,4.8611,
24,0.767433,50418,618142.3,5806291.8,2.57398530717959,6.13,1.4796,-1.2736,0.7532,Car,2.0,4.8611,
25,0.8008,50418,618142.13,5806291.9,2.58108530717959,6.16,1.5062,-1.2853,0.7851,Car,2.0,4.8611,
26,0.834167,50418,618141.94,5806292.0,2.58838530717959,6.18,1.5241,-1.2915,0.8091,Car,2.0,4.8611,
27,0.867533,50418,618141.76,5806292.1,2.59568530717959,6.21,1.4635,-1.2993,0.6736,Car,2.0,4.8611,
28,0.9009,50418,618141.58,5806292.19,2.60298530717959,6.23,1.4774,-1.2914,0.7178,Car,2.0,4.8611,
29,0.934267,50418,618141.4,5806292.28,2.61058530717959,6.26,1.4835,-1.2789,0.7517,Car,2.0,4.8611,
30,0.967633,50418,618141.22,5806292.37,2.61848530717959,6.28,1.481,-1.2616,0.7757,Car,2.0,4.8611,
31,1.001,50418,618141.03,5806292.46,2.62658530717959,6.31,1.4706,-1.2395,0.7915,Car,2.0,4.8611,
32,1.034367,50418,618140.84,5806292.55,2.63488530717959,6.34,1.4606,-1.2128,0.8139,Car,2.0,4.8611,
33,1.067733,50418,618140.65,5806292.64,2.64338530717959,6.36,1.4504,-1.1815,0.8413,Car,2.0,4.8611,
34,1.1011,50418,618140.45,5806292.73,2.65188530717959,6.39,1.4317,-1.1456,0.8586,Car,2.0,4.8611,
